Call_log_ID,Date received,Complaint ID,Client_id,phone,vru+line,call_id,priority,type,outcome,server,ser_start,ser_exit,ser_time
214,29/08/2016,CR2086741,C00002623,647-864-2181,AA0215,34807,1,PS,AGENT,BASCH,11:37:16,11:54:29,00:17:13
215,29/08/2016,CR2085142,C00001930,719-748-5017,AA0204,34808,0,PS,AGENT,SHARON,10:56:02,11:11:32,00:15:30
211,31/08/2016,CR2090464,C00001318,314-746-4338,AA0209,34804,1,PS,AGENT,DORIT,15:19:26,15:37:44,00:18:18
210,01/09/2016,CR2092735,C00003244,541-529-7166,AA0106,34802,0,NW,AGENT,KAZAV,14:28:30,14:36:07,00:07:37
2555,01/09/2016,CR2093113,C00002599,212-278-6428,AA0204,40150,1,TT,AGENT,AVIDAN,11:14:05,11:30:16,00:16:11
3800,02/09/2016,,,279-474-7774,,,,,,,12:00:17,12:17:30,00:17:13
3997,02/09/2016,,,508-397-7936,,,,,,,13:08:09,13:24:05,00:15:56
2209,05/09/2016,,,123-412-3909,AA0206,35313,0,NW,HANG,NO_SERVER,16:34:50,16:34:54,00:00:04
3989,05/09/2016,,,315-845-3003,,,,,,,11:39:19,11:53:32,00:14:13
207,06/09/2016,CR2096360,C00002329,444-910-8715,AA0214,34799,0,PS,AGENT,NAAMA,15:39:49,15:59:52,00:20:03
208,06/09/2016,CR2097924,C00003620,658-087-8204,AA0210,34800,2,PS,AGENT,BENSION,12:31:47,12:32:59,00:01:12
209,06/09/2016,CR2096586,C00000086,212-302-5046,AA0214,34801,0,PS,AGENT,TOVA,14:22:05,14:31:18,00:09:13
206,07/09/2016,CR2098991,C00005801,125-631-4840,AA0104,34797,2,PS,AGENT,GELBER,10:26:19,10:41:18,00:14:59
2553,07/09/2016,CR2098701,C00001645,248-694-2681,AA0214,40148,1,PS,AGENT,BENSION,12:52:43,13:18:16,00:25:33
2554,07/09/2016,CR2099691,C00003279,248-570-2876,AA0213,40149,2,PS,AGENT,MORIAH,12:47:40,13:15:27,00:27:47
205,08/09/2016,CR2101414,C00000051,193-754-1578,AA0101,34795,0,NW,AGENT,SHARON,15:12:09,15:20:49,00:08:40
2952,08/09/2016,,,645-843-1783,AA0205,50112,1,PS,AGENT,AVNI,15:39:16,15:43:25,00:04:09
204,09/09/2016,CR2103814,C00001186,203-536-8848,AA0214,34794,2,PS,AGENT,YIFAT,16:48:16,16:49:41,00:01:25
2144,09/09/2016,,,725-333-2194,AA0106,34932,1,PS,HANG,NO_SERVER,11:02:48,11:02:53,00:00:05
203,12/09/2016,CR2106689,C00001286,567-845-8514,AA0209,34793,2,PS,AGENT,TOVA,10:13:34,10:23:39,00:10:05
202,13/09/2016,CR2108413,C00001349,681-243-3561,AA0214,34792,0,PS,AGENT,DORIT,09:49:21,10:05:33,00:16:12
3884,13/09/2016,,,716-709-7766,,,,,,,13:01:48,13:14:57,00:13:09
200,14/09/2016,CR2112683,C00003471,212-266-7906,AA0210,34790,2,PS,AGENT,IDIT,13:59:20,13:59:44,00:00:24
201,14/09/2016,CR2112898,C00001564,661-447-4205,AA0215,34791,0,PS,AGENT,AVIDAN,16:42:48,16:49:41,00:06:53
199,15/09/2016,CR2114332,C00002674,313-973-2876,AA0203,34789,0,PS,AGENT,IDIT,12:32:08,12:43:59,00:11:51
3285,15/09/2016,,,881-803-5306,,,,,,,10:37:38,10:39:57,00:02:19
196,16/09/2016,CR2116017,C00003800,171-180-8290,AA0109,34786,0,NW,AGENT,AVIDAN,12:00:51,12:09:24,00:08:33
197,16/09/2016,CR2116445,C00011409,803-600-1604,AA0201,34787,2,PS,AGENT,YITZ,11:59:33,12:05:47,00:06:14
198,16/09/2016,CR2115603,C00000945,192-086-9822,AA0204,34788,0,NW,AGENT,MIKI,10:36:42,10:49:04,00:12:22
2133,16/09/2016,,,133-274-1580,AA0101,34868,0,NW,HANG,NO_SERVER,09:15:14,09:15:15,00:00:01
3466,16/09/2016,,,212-687-5177,,,,,,,12:45:57,13:05:41,00:19:44
194,19/09/2016,CR2119586,C00004582,882-794-8678,AA0215,34784,0,NW,AGENT,MORIAH,13:54:50,14:07:10,00:12:20
195,19/09/2016,CR2119043,C00004387,392-537-8507,AA0105,34785,2,PS,AGENT,ANAT,12:41:20,12:47:25,00:06:05
2552,19/09/2016,CR2118601,C00006750,555-264-8818,AA0215,40147,0,PS,AGENT,YITZ,15:44:48,16:07:34,00:22:46
3881,19/09/2016,,,240-113-6134,,,,,,,11:58:56,12:11:42,00:12:46
192,20/09/2016,CR2120933,C00002780,982-119-1893,AA0109,34781,0,PS,AGENT,TOVA,15:21:36,15:25:33,00:03:57
193,20/09/2016,CR2121068,C00001927,315-195-4833,AA0115,34782,0,PS,AGENT,IDIT,12:18:32,12:23:10,00:04:38
191,21/09/2016,CR2123242,C00004554,268-769-0486,AA0201,34780,2,PS,AGENT,DORIT,10:49:11,11:04:49,00:15:38
2551,21/09/2016,CR2124874,C00001582,639-274-0935,AA0213,40146,2,PS,AGENT,MICHAL,12:54:20,13:01:47,00:07:27
2550,22/09/2016,CR2126860,C00002561,508-788-7572,AA0101,40145,1,PE,AGENT,YIFAT,14:02:43,14:16:49,00:14:06
3651,22/09/2016,,,508-458-9071,,,,,,,14:25:34,14:37:23,00:11:49
187,23/09/2016,CR2128341,C00005402,236-437-1490,AA0101,34771,2,PS,AGENT,YIFAT,15:05:55,15:09:31,00:03:36
188,23/09/2016,CR2128660,C00004199,611-090-7828,AA0104,34772,2,PS,AGENT,YITZ,09:45:39,09:46:51,00:01:12
189,23/09/2016,CR2128020,C00004628,212-096-9270,AA0109,34775,0,PS,AGENT,DORIT,16:39:50,16:56:37,00:16:47
190,23/09/2016,CR2129490,C00010389,727-324-6761,AA0210,34776,2,PS,AGENT,MICHAL,11:27:43,11:45:23,00:17:40
2547,23/09/2016,CR2128231,C00000636,112-954-9501,AA0106,40142,0,PS,AGENT,YITZ,13:51:17,13:57:05,00:05:48
2548,23/09/2016,CR2129024,C00011709,212-047-1219,AA0202,40143,0,NE,AGENT,TOVA,10:44:16,11:02:41,00:18:25
2549,23/09/2016,CR2129125,C00002758,212-899-9780,AA0110,40144,1,NE,AGENT,KAZAV,12:41:17,12:53:03,00:11:46
3145,24/09/2016,,,631-071-0243,,,,,,,11:22:52,11:31:37,00:08:45
3057,25/09/2016,,,719-748-5017,,,,,,,13:25:07,13:42:22,00:17:15
3732,25/09/2016,,,417-623-7015,,,,,,,12:37:05,12:37:27,00:00:22
3386,26/09/2016,,,569-848-4390,,,,,,,10:54:14,11:08:39,00:14:25
186,27/09/2016,CR2132926,C00002968,808-268-7264,AA0101,34770,0,PS,AGENT,GILI,10:17:18,10:21:44,00:04:26
185,28/09/2016,CR2135857,C00006886,401-509-2345,AA0209,34769,2,PS,AGENT,KAZAV,13:05:07,13:15:03,00:09:56
2335,28/09/2016,,,788-053-0833,AA0213,36055,1,PS,HANG,NO_SERVER,10:37:03,10:37:08,00:00:05
3033,28/09/2016,,,284-588-4005,,,,,,,11:24:04,11:32:16,00:08:12
3113,28/09/2016,,,684-009-0681,,,,,,,15:52:29,16:08:29,00:16:00
3444,28/09/2016,,,586-323-8014,,,,,,,12:07:20,12:17:26,00:10:06
184,29/09/2016,CR2139139,C00004508,768-344-4042,AA0209,34768,0,PS,AGENT,KAZAV,11:39:40,11:55:58,00:16:18
2546,29/09/2016,CR2138092,C00000253,508-683-6142,AA0107,40141,1,PS,AGENT,DORIT,11:34:21,11:44:47,00:10:26
182,03/10/2016,CR2143247,C00002426,238-681-7126,AA0201,34765,0,PS,AGENT,GILI,11:35:41,11:42:41,00:07:00
183,03/10/2016,CR2143958,C00001683,506-209-1631,AA0115,34766,2,PS,AGENT,KAZAV,13:25:17,13:38:00,00:12:43
179,04/10/2016,CR2144993,C00004288,199-730-9100,AA0101,34762,1,PS,AGENT,GILI,11:37:23,11:50:30,00:13:07
180,04/10/2016,CR2145445,C00000417,212-127-8460,AA0112,34763,1,TT,AGENT,MIKI,10:47:19,10:56:47,00:09:28
181,04/10/2016,CR2146294,C00002593,212-810-5117,AA0107,34764,0,TT,AGENT,ANAT,14:53:45,15:09:32,00:15:47
178,05/10/2016,CR2148694,C00001682,978-204-4837,AA0215,34761,0,NE,AGENT,ANAT,11:46:27,11:53:15,00:06:48
176,06/10/2016,CR2150432,C00003201,214-736-2773,AA0209,34759,2,NE,AGENT,TOVA,15:36:35,15:37:35,00:01:00
177,06/10/2016,CR2149617,C00002167,212-260-8145,AA0115,34760,0,NW,AGENT,BASCH,09:04:15,09:24:11,00:19:56
2545,07/10/2016,CR2151489,C00005826,939-177-2497,AA0209,40140,0,PS,AGENT,MICHAL,13:43:22,13:52:55,00:09:33
175,11/10/2016,CR2155555,C00002645,331-868-8475,AA0109,34757,0,NW,AGENT,MIKI,14:27:38,14:44:15,00:16:37
2544,12/10/2016,CR2155070,C00003243,617-395-9384,AA0215,40139,0,PS,AGENT,YIFAT,15:05:12,15:28:39,00:23:27
174,13/10/2016,CR2159872,C00001743,336-306-0723,AA0110,34754,0,PS,AGENT,YIFAT,14:37:09,14:42:12,00:05:03
2543,13/10/2016,CR2159192,C00002587,534-212-9468,AA0106,40138,0,PS,AGENT,DORIT,11:31:49,11:39:11,00:07:22
3255,13/10/2016,,,858-869-3861,,,,,,,11:47:39,12:07:18,00:19:39
173,14/10/2016,CR2161157,C00004105,523-666-3502,AA0103,34753,2,PS,AGENT,STEREN,16:48:15,17:03:15,00:15:00
3569,16/10/2016,,,841-333-2623,,,,,,,14:28:57,14:39:26,00:10:29
170,17/10/2016,CR2163506,C00000285,762-058-5335,AA0214,34750,2,PS,AGENT,IDIT,12:21:22,12:37:22,00:16:00
171,17/10/2016,CR2165000,C00013190,617-175-3681,AA0213,34751,2,PS,AGENT,AVIDAN,09:57:14,10:09:26,00:12:12
172,17/10/2016,CR2165064,C00000083,212-031-4727,AA0105,34752,2,PS,AGENT,DORIT,09:20:36,09:33:16,00:12:40
2454,17/10/2016,,,918-665-8581,AA0216,30746,0,IN,HANG,NO_SERVER,15:54:58,15:55:02,00:00:04
168,18/10/2016,CR2165723,C00000694,343-180-6235,AA0101,34748,0,NW,AGENT,BASCH,11:57:37,12:02:57,00:05:20
169,18/10/2016,CR2166137,C00007011,991-353-6868,AA0115,34749,1,PS,AGENT,ZOHARI,11:05:37,11:20:32,00:14:55
3460,18/10/2016,,,617-066-8236,,,,,,,10:55:24,11:15:40,00:20:16
167,19/10/2016,CR2168738,C00004673,978-603-5427,AA0213,34747,0,PS,AGENT,DORIT,12:47:42,12:50:52,00:03:10
166,20/10/2016,CR2169725,C00002752,508-743-2107,AA0201,34746,2,PS,AGENT,MICHAL,16:29:36,16:47:28,00:17:52
2386,20/10/2016,,,121-793-0525,AA0115,30249,1,PS,HANG,NO_SERVER,13:50:41,13:50:45,00:00:04
3414,20/10/2016,,,552-130-8538,,,,,,,09:29:32,09:31:43,00:02:11
3522,20/10/2016,,,212-138-8605,,,,,,,11:45:16,11:54:54,00:09:38
163,21/10/2016,CR2170541,C00003662,281-629-5554,AA0201,34742,2,PS,AGENT,MORIAH,12:57:16,13:13:42,00:16:26
164,21/10/2016,CR2171050,C00002555,199-851-3200,AA0105,34743,0,PS,AGENT,ZOHARI,15:50:19,15:58:12,00:07:53
165,21/10/2016,CR2173390,C00002212,513-799-2738,AA0209,34745,0,PS,AGENT,MIKI,10:26:06,10:45:38,00:19:32
2542,21/10/2016,CR2171815,C00012695,595-517-1902,AA0112,40137,0,PS,AGENT,GILI,10:11:42,10:16:54,00:05:12
162,24/10/2016,CR2174890,C00004725,482-772-4418,AA0214,34740,2,PS,AGENT,MIKI,10:56:57,11:12:25,00:15:28
2541,24/10/2016,CR2176527,C00011977,886-079-2110,AA0214,40136,0,PS,AGENT,AVIDAN,14:28:07,14:37:02,00:08:55
160,25/10/2016,CR2178177,C00004331,309-705-8191,AA0203,34738,1,PS,AGENT,AVIDAN,13:00:59,13:21:27,00:20:28
161,25/10/2016,CR2178679,C00010076,460-699-6534,AA0109,34739,1,PS,AGENT,IDIT,09:04:58,09:06:28,00:01:30
3479,25/10/2016,,,727-490-9139,,,,,,,14:54:39,15:05:43,00:11:04
158,26/10/2016,CR2180000,C00001817,282-524-0037,AA0102,34736,0,PS,AGENT,SHARON,14:06:23,14:19:22,00:12:59
159,26/10/2016,CR2180332,C00002910,914-445-0614,AA0205,34737,0,NW,AGENT,TOVA,16:43:40,16:45:40,00:02:00
2239,27/10/2016,,,947-032-7956,AA0203,35485,0,NW,HANG,NO_SERVER,10:37:46,10:37:48,00:00:02
157,28/10/2016,CR2185200,C00004348,285-954-1811,AA0214,34735,2,PS,AGENT,BASCH,11:08:46,11:09:15,00:00:29
3440,28/10/2016,,,617-060-9671,,,,,,,12:59:34,13:17:28,00:17:54
2539,31/10/2016,CR2187342,C00003166,643-458-5020,AA0102,40134,0,NW,AGENT,YIFAT,10:38:17,11:01:34,00:23:17
2540,31/10/2016,CR2187526,C00003483,179-932-9825,AA0101,40135,1,PS,AGENT,IDIT,10:28:48,10:55:37,00:26:49
156,01/11/2016,CR2188678,C00003456,709-146-4033,AA0206,34732,2,PS,AGENT,SHARON,10:26:05,10:33:20,00:07:15
3305,01/11/2016,,,259-090-1827,,,,,,,15:45:43,15:56:10,00:10:27
3964,01/11/2016,,,781-288-6872,,,,,,,11:42:25,12:03:16,00:20:51
152,02/11/2016,CR2191914,C00007797,716-578-4924,AA0101,34727,0,NW,AGENT,NO_SERVER,09:59:49,10:16:33,00:16:44
153,02/11/2016,CR2190967,C00001335,212-050-1469,AA0115,34728,0,NW,AGENT,MIKI,15:02:13,15:03:36,00:01:23
154,02/11/2016,CR2192338,C00001471,212-047-9701,AA0112,34729,1,TT,AGENT,NO_SERVER,15:36:52,15:46:26,00:09:34
155,02/11/2016,CR2191029,C00000820,797-077-2686,AA0206,34730,0,NW,AGENT,MICHAL,10:44:06,10:59:35,00:15:29
2538,02/11/2016,CR2190491,C00001286,567-845-8514,AA0115,40133,0,PS,AGENT,MIKI,13:01:17,13:26:40,00:25:23
3296,02/11/2016,,,920-066-4881,,,,,,,11:49:40,12:10:08,00:20:28
150,03/11/2016,CR2193850,C00002233,675-119-4754,AA0210,34725,2,NE,AGENT,ZOHARI,09:09:44,09:13:12,00:03:28
151,03/11/2016,CR2193660,C00003438,802-842-2969,AA0203,34726,1,PS,AGENT,YITZ,09:47:05,09:56:26,00:09:21
3319,03/11/2016,,,786-139-8177,,,,,,,10:32:50,10:46:20,00:13:30
148,07/11/2016,CR2198057,C00003251,143-003-4091,AA0109,34723,2,NE,AGENT,AVIDAN,09:55:14,10:03:49,00:08:35
149,07/11/2016,CR2197959,C00000260,637-172-2074,AA0102,34724,0,NE,AGENT,ELI,14:30:21,14:40:32,00:10:11
3370,07/11/2016,,,508-742-5784,,,,,,,09:14:32,09:34:52,00:20:20
3402,07/11/2016,,,212-752-9625,,,,,,,15:43:31,15:48:49,00:05:18
3979,07/11/2016,,,617-794-8732,,,,,,,13:10:06,13:28:13,00:18:07
3620,08/11/2016,,,212-661-0114,,,,,,,09:35:43,09:41:01,00:05:18
147,09/11/2016,CR2201357,C00003470,114-406-9537,AA0204,34722,0,PS,AGENT,BENSION,12:43:41,12:55:20,00:11:39
145,10/11/2016,CR2203108,C00000122,886-432-0564,AA0101,34720,0,PS,AGENT,BENSION,15:05:12,15:08:44,00:03:32
146,10/11/2016,CR2204099,C00000258,679-001-2022,AA0203,34721,0,NE,AGENT,BASCH,15:41:02,15:59:15,00:18:13
3445,12/11/2016,,,320-241-2658,,,,,,,10:27:33,10:39:39,00:12:06
3775,12/11/2016,,,206-534-4919,,,,,,,10:30:00,10:47:53,00:17:53
142,14/11/2016,CR2207961,C00004473,547-382-6887,AA0104,34716,0,PS,AGENT,AVNI,16:23:33,16:32:44,00:09:11
143,14/11/2016,CR2206354,C00003591,837-195-8937,AA0209,34717,2,PS,AGENT,SHARON,09:34:12,09:39:08,00:04:56
144,14/11/2016,CR2207418,C00004131,508-135-8779,AA0105,34718,0,NW,AGENT,YITZ,14:43:16,14:45:27,00:02:11
3912,14/11/2016,,,349-348-0617,,,,,,,09:45:55,09:59:46,00:13:51
141,15/11/2016,CR2210253,C00002577,377-861-5411,AA0104,34715,0,PS,AGENT,TOVA,16:25:39,16:29:48,00:04:09
2289,15/11/2016,,,781-705-9449,AA0209,35806,2,PS,HANG,NO_SERVER,14:20:23,14:20:28,00:00:05
2535,15/11/2016,CR2208949,C00000348,617-023-8041,AA0210,40130,2,PS,AGENT,GILI,14:27:09,14:46:11,00:19:02
2536,15/11/2016,CR2207638,C00003830,848-592-7751,AA0210,40131,0,IN,AGENT,SHLOMO,14:43:18,14:57:22,00:14:04
2537,15/11/2016,CR2209107,C00006987,212-930-7724,AA0210,40132,2,PS,AGENT,GILI,09:12:00,09:37:03,00:25:03
138,16/11/2016,CR2211664,C00004186,981-817-8340,AA0203,34709,1,PS,AGENT,AVIDAN,14:36:35,14:52:37,00:16:02
139,16/11/2016,CR2212183,C00001899,606-221-8334,AA0204,34710,0,NW,AGENT,MICHAL,15:40:44,15:52:15,00:11:31
140,16/11/2016,CR2210790,C00005138,746-353-2657,AA0106,34711,1,PS,AGENT,YIFAT,09:41:17,09:45:04,00:03:47
136,17/11/2016,CR2214007,C00003578,734-149-5933,AA0214,34707,0,PS,AGENT,AVIDAN,15:12:49,15:23:05,00:10:16
137,17/11/2016,CR2213224,C00012303,362-949-2478,AA0202,34708,2,PS,AGENT,YIFAT,14:21:14,14:40:23,00:19:09
2290,18/11/2016,,,509-958-6678,AA0115,35812,0,PS,HANG,NO_SERVER,13:01:46,13:01:47,00:00:01
2534,18/11/2016,CR2215694,C00003382,504-679-3670,AA0202,40129,0,NW,AGENT,AVNI,14:15:53,14:21:23,00:05:30
135,19/11/2016,CR2214703,C00002605,947-239-9770,AA0215,34705,0,PS,AGENT,YIFAT,12:06:42,12:13:07,00:06:25
2207,19/11/2016,,,212-530-8043,AA0110,35296,0,NW,HANG,NO_SERVER,14:04:13,14:04:17,00:00:04
2954,20/11/2016,,,617-860-1812,AA0213,50114,0,NE,AGENT,ZOHARI,10:48:18,11:07:25,00:19:07
134,21/11/2016,CR2218062,C00003042,265-204-7503,AA0213,34704,1,PS,AGENT,ZOHARI,10:16:53,10:17:19,00:00:26
2403,21/11/2016,,,814-452-0875,AA0116,30396,0,IN,HANG,NO_SERVER,16:33:09,16:33:13,00:00:04
3238,21/11/2016,,,617-320-8986,,,,,,,11:25:58,11:30:48,00:04:50
132,22/11/2016,CR2219054,C00000471,248-779-0717,AA0112,34702,0,TT,AGENT,ANAT,10:29:45,10:39:13,00:09:28
133,22/11/2016,CR2220199,C00003738,175-800-6801,AA0115,34703,0,PS,AGENT,BENSION,15:37:41,15:46:39,00:08:58
130,23/11/2016,CR2222146,C00000700,857-578-4130,AA0102,34699,0,PS,AGENT,YIFAT,14:03:22,14:22:24,00:19:02
131,23/11/2016,CR2222452,C00002718,374-184-1812,AA0109,34701,0,NW,AGENT,MICHAL,13:01:47,13:21:14,00:19:27
2533,23/11/2016,CR2221686,C00002370,366-476-8371,AA0109,40128,2,NW,AGENT,NO_SERVER,09:40:10,09:50:23,00:10:13
129,24/11/2016,CR2221149,C00013451,404-775-9228,AA0209,34698,0,NW,AGENT,AVNI,13:02:57,13:19:13,00:16:16
127,25/11/2016,CR2223343,C00003305,532-240-5250,AA0206,34696,2,PS,AGENT,ANAT,11:02:04,11:09:24,00:07:20
128,25/11/2016,CR2223164,C00003304,176-588-9105,AA0112,34697,0,TT,AGENT,BASCH,13:17:02,13:32:26,00:15:24
3007,25/11/2016,,,212-586-6828,AA0203,50167,0,PS,AGENT,AVNI,10:43:38,10:50:50,00:07:12
2169,27/11/2016,,,400-686-0553,AA0206,35099,0,NW,HANG,NO_SERVER,10:37:37,10:37:39,00:00:02
2945,27/11/2016,,,422-797-3644,AA0215,50105,0,PS,AGENT,YIFAT,14:36:31,14:39:16,00:02:45
126,28/11/2016,CR2226376,C00004808,161-615-6933,AA0102,34695,0,PS,AGENT,YIFAT,15:55:03,16:03:04,00:08:01
3745,28/11/2016,,,623-170-2182,,,,,,,15:01:53,15:03:03,00:01:10
124,30/11/2016,CR2230432,C00002116,914-235-2659,AA0209,34693,1,PS,AGENT,YITZ,14:24:28,14:37:34,00:13:06
125,30/11/2016,CR2230013,C00000653,212-317-8765,AA0105,34694,0,PS,AGENT,MIKI,16:24:51,16:32:48,00:07:57
2153,01/12/2016,,,978-562-4262,AA0106,34965,0,NW,HANG,NO_SERVER,09:48:26,09:48:31,00:00:05
2197,01/12/2016,,,941-908-7283,AA0109,35253,0,PS,HANG,NO_SERVER,16:38:30,16:38:34,00:00:04
122,02/12/2016,CR2232723,C00002818,609-647-3562,AA0102,34690,0,NW,AGENT,DORIT,12:42:14,12:57:16,00:15:02
123,02/12/2016,CR2233894,C00004482,617-679-6635,AA0203,34692,2,PS,AGENT,MORIAH,12:46:17,13:03:57,00:17:40
3152,03/12/2016,,,305-963-7179,,,,,,,10:13:21,10:31:56,00:18:35
3353,03/12/2016,,,508-272-9566,,,,,,,11:02:37,11:09:35,00:06:58
2184,04/12/2016,,,350-295-5376,AA0102,35185,0,PS,HANG,NO_SERVER,10:18:56,10:18:59,00:00:03
3799,04/12/2016,,,103-944-1294,,,,,,,09:52:04,10:03:29,00:11:25
120,05/12/2016,CR2236100,C00000699,647-201-6786,AA0102,34688,2,PS,AGENT,IDIT,10:03:04,10:04:23,00:01:19
121,05/12/2016,CR2235210,C00005012,893-899-0740,AA0110,34689,0,PS,AGENT,DORIT,09:59:29,10:08:28,00:08:59
3174,05/12/2016,,,522-617-9305,,,,,,,12:43:56,13:00:24,00:16:28
2531,06/12/2016,CR2238571,C00002074,361-874-6781,AA0205,40126,1,NW,AGENT,STEREN,15:08:23,15:21:09,00:12:46
2532,06/12/2016,CR2237554,C00001035,243-994-7577,AA0206,40127,1,PS,AGENT,TOVA,13:47:06,14:03:09,00:16:03
119,07/12/2016,CR2239689,C00004476,770-608-8468,AA0209,34685,1,PS,AGENT,BENSION,12:50:20,13:11:13,00:20:53
117,08/12/2016,CR2241678,C00001747,408-629-2951,AA0203,34683,0,PS,AGENT,IDIT,16:42:52,16:57:41,00:14:49
118,08/12/2016,CR2242281,C00000348,801-528-5337,AA0209,34684,1,PS,AGENT,SHARON,16:55:22,17:14:39,00:19:17
116,09/12/2016,CR2243250,C00003816,212-366-2572,AA0205,34682,0,PS,AGENT,SHLOMO,10:07:11,10:08:10,00:00:59
3014,10/12/2016,,,558-728-5095,AA0202,50174,1,PS,AGENT,IDIT,09:10:21,09:21:26,00:11:05
115,12/12/2016,CR2245250,C00005164,617-850-7472,AA0103,34681,0,PS,AGENT,BASCH,15:42:10,15:42:48,00:00:38
3311,12/12/2016,,,655-104-1841,,,,,,,14:26:22,14:42:51,00:16:29
3321,12/12/2016,,,247-742-4550,,,,,,,15:15:19,15:22:31,00:07:12
112,13/12/2016,CR2248095,C00001479,212-915-4941,AA0104,34677,0,PS,AGENT,YIFAT,12:15:48,12:23:37,00:07:49
113,13/12/2016,CR2247509,C00003042,265-204-7503,AA0202,34678,2,PS,AGENT,AVNI,16:26:56,16:29:51,00:02:55
114,13/12/2016,CR2247534,C00001978,240-798-7810,AA0105,34679,0,NE,AGENT,ELI,11:25:22,11:38:25,00:13:03
2530,13/12/2016,CR2247496,C00000363,503-190-2800,AA0107,40125,2,PS,AGENT,KAZAV,15:21:47,15:37:59,00:16:12
111,14/12/2016,CR2250030,C00003698,833-893-0290,AA0214,34676,1,PS,AGENT,TOVA,09:16:17,09:33:10,00:16:53
2529,14/12/2016,CR2250397,C00003606,463-576-8017,AA0213,40124,0,PS,AGENT,MORIAH,12:19:33,12:32:14,00:12:41
2381,15/12/2016,,,438-359-3061,AA0115,30211,0,PS,HANG,NO_SERVER,11:24:40,11:24:43,00:00:03
3757,15/12/2016,,,212-751-9624,,,,,,,15:22:51,15:23:12,00:00:21
2944,16/12/2016,,,819-654-4647,AA0214,50104,0,NW,AGENT,SHARON,12:40:51,12:53:04,00:12:13
2243,18/12/2016,,,605-130-9600,AA0213,35502,0,NW,HANG,NO_SERVER,15:28:03,15:28:05,00:00:02
108,19/12/2016,CR2255768,C00001033,212-310-1819,AA0202,34672,0,PS,AGENT,SHARON,15:00:43,15:10:03,00:09:20
109,19/12/2016,CR2254796,C00000893,596-089-6158,AA0109,34673,2,PS,AGENT,YIFAT,14:11:45,14:25:32,00:13:47
110,19/12/2016,CR2256790,C00013262,585-467-6271,AA0110,34674,0,NE,AGENT,TOVA,10:42:23,11:00:43,00:18:20
105,20/12/2016,CR2258167,C00001345,217-593-9351,AA0213,34669,0,PS,AGENT,GILI,10:45:47,10:48:13,00:02:26
106,20/12/2016,CR2257145,C00004390,474-415-6034,AA0204,34670,0,NE,AGENT,ELI,10:09:26,10:29:48,00:20:22
107,20/12/2016,CR2257781,C00001899,617-395-4007,AA0209,34671,0,NE,AGENT,SHARON,14:07:49,14:26:20,00:18:31
104,21/12/2016,CR2259304,C00003699,212-927-7940,AA0102,34668,0,NW,AGENT,STEREN,13:42:47,13:58:52,00:16:05
3439,21/12/2016,,,247-337-0898,,,,,,,11:21:33,11:36:45,00:15:12
3636,21/12/2016,,,431-869-3807,,,,,,,15:03:51,15:21:32,00:17:41
102,22/12/2016,CR2261790,C00002559,692-076-6357,AA0113,34666,0,PS,AGENT,ANAT,13:50:18,13:57:30,00:07:12
103,22/12/2016,CR2261590,C00003020,273-113-9563,AA0110,34667,0,PS,AGENT,TOVA,16:06:04,16:25:11,00:19:07
101,23/12/2016,CR2262905,C00001932,786-139-8177,AA0104,34664,0,PS,AGENT,AVNI,10:21:20,10:25:57,00:04:37
2528,23/12/2016,CR2262551,C00001778,978-111-6880,AA0204,40123,0,TT,AGENT,SHARON,14:30:08,14:54:31,00:24:23
3624,23/12/2016,,,527-787-7358,,,,,,,13:29:13,13:40:00,00:10:47
2226,24/12/2016,,,617-863-7010,AA0110,35416,0,PS,HANG,NO_SERVER,14:07:44,14:07:46,00:00:02
2073,25/12/2016,,,250-855-5777,AA0203,34575,2,PS,HANG,NO_SERVER,14:10:10,14:10:12,00:00:02
99,27/12/2016,CR2264142,C00001434,946-732-1068,AA0101,34662,0,PS,AGENT,YIFAT,13:16:58,13:27:12,00:10:14
100,27/12/2016,CR2264909,C00005325,755-055-9989,AA0110,34663,2,NE,AGENT,IDIT,16:41:25,16:52:04,00:10:39
98,28/12/2016,CR2267388,C00001121,617-927-2995,AA0110,34659,0,PS,AGENT,YIFAT,11:34:46,11:42:41,00:07:55
2527,28/12/2016,CR2267364,C00012221,781-901-0257,AA0213,40122,0,PS,AGENT,IDIT,09:17:40,09:30:42,00:13:02
3847,28/12/2016,,,413-013-6690,,,,,,,15:57:27,15:58:07,00:00:40
3407,01/01/2017,,,413-899-3486,,,,,,,09:25:48,09:35:38,00:09:50
95,03/01/2017,CR2273074,C00001529,184-946-5589,AA0204,34656,0,PS,AGENT,AVNI,13:12:58,13:13:46,00:00:48
96,03/01/2017,CR2272555,C00004275,411-416-0778,AA0209,34657,0,PS,AGENT,SHARON,14:40:57,14:49:22,00:08:25
97,03/01/2017,CR2272801,C00002430,996-964-9510,AA0215,34658,0,NW,AGENT,STEREN,16:54:36,17:08:11,00:13:35
3088,03/01/2017,,,736-787-3723,,,,,,,12:47:14,12:51:38,00:04:24
2082,04/01/2017,,,848-614-3185,AA0103,34601,1,PS,HANG,NO_SERVER,09:32:32,09:32:37,00:00:05
2223,05/01/2017,,,112-464-4518,AA0202,35397,0,NW,HANG,NO_SERVER,13:15:34,13:15:39,00:00:05
